2.595782735822783627e-01 2.851393281596521501e-01 1.459084838662304540e-01 9.062071609397317484e-01 6.897023386457447058e-01
2.851393281596521501e-01 1.459084838662304540e-01 9.062071609397317484e-01 6.897023386457447058e-01 9.625911734032621681e-02
1.459084838662304540e-01 9.062071609397317484e-01 6.897023386457447058e-01 9.625911734032621681e-02 3.557716755378639295e-01
9.062071609397317484e-01 6.897023386457447058e-01 9.625911734032621681e-02 3.557716755378639295e-01 3.728545170545419785e-01
6.897023386457447058e-01 9.625911734032621681e-02 3.557716755378639295e-01 3.728545170545419785e-01 2.473092317999746603e-01
9.625911734032621681e-02 3.557716755378639295e-01 3.728545170545419785e-01 2.473092317999746603e-01 4.338914279684932263e-01
3.557716755378639295e-01 3.728545170545419785e-01 2.473092317999746603e-01 4.338914279684932263e-01 6.393175976853214815e-01
3.728545170545419785e-01 2.473092317999746603e-01 4.338914279684932263e-01 6.393175976853214815e-01 6.731208942166359011e-01
2.473092317999746603e-01 4.338914279684932263e-01 6.393175976853214815e-01 6.731208942166359011e-01 5.491047767083762077e-01
4.338914279684932263e-01 6.393175976853214815e-01 6.731208942166359011e-01 5.491047767083762077e-01 8.238009728910119511e-01
6.393175976853214815e-01 6.731208942166359011e-01 5.491047767083762077e-01 8.238009728910119511e-01 6.051313601572427814e-01
6.731208942166359011e-01 5.491047767083762077e-01 8.238009728910119511e-01 6.051313601572427814e-01 6.710648260942986276e-01
5.491047767083762077e-01 8.238009728910119511e-01 6.051313601572427814e-01 6.710648260942986276e-01 9.718161656779351620e-01
8.238009728910119511e-01 6.051313601572427814e-01 6.710648260942986276e-01 9.718161656779351620e-01 7.905388164393655215e-01
6.051313601572427814e-01 6.710648260942986276e-01 9.718161656779351620e-01 7.905388164393655215e-01 6.465835498289648209e-01
6.710648260942986276e-01 9.718161656779351620e-01 7.905388164393655215e-01 6.465835498289648209e-01 8.489453133314890376e-01
9.718161656779351620e-01 7.905388164393655215e-01 6.465835498289648209e-01 8.489453133314890376e-01 9.833252516848455249e-01
7.905388164393655215e-01 6.465835498289648209e-01 8.489453133314890376e-01 9.833252516848455249e-01 4.696925406272369763e-01
6.465835498289648209e-01 8.489453133314890376e-01 9.833252516848455249e-01 4.696925406272369763e-01 9.132824900250686717e-01
8.489453133314890376e-01 9.833252516848455249e-01 4.696925406272369763e-01 9.132824900250686717e-01 4.041499859448446363e-01
9.833252516848455249e-01 4.696925406272369763e-01 9.132824900250686717e-01 4.041499859448446363e-01 9.139865120140809873e-01
4.696925406272369763e-01 9.132824900250686717e-01 4.041499859448446363e-01 9.139865120140809873e-01 6.529677556388469029e-01
9.132824900250686717e-01 4.041499859448446363e-01 9.139865120140809873e-01 6.529677556388469029e-01 4.163424325849600649e-01
4.041499859448446363e-01 9.139865120140809873e-01 6.529677556388469029e-01 4.163424325849600649e-01 1.157558771297118039e-01
9.139865120140809873e-01 6.529677556388469029e-01 4.163424325849600649e-01 1.157558771297118039e-01 1.200255705772723669e-02
6.529677556388469029e-01 4.163424325849600649e-01 1.157558771297118039e-01 1.200255705772723669e-02 2.944107757286591465e-01
4.163424325849600649e-01 1.157558771297118039e-01 1.200255705772723669e-02 2.944107757286591465e-01 8.790238516861578200e-01
1.157558771297118039e-01 1.200255705772723669e-02 2.944107757286591465e-01 8.790238516861578200e-01 9.005707926696390198e-01
1.200255705772723669e-02 2.944107757286591465e-01 8.790238516861578200e-01 9.005707926696390198e-01 7.826612049679443350e-01
2.944107757286591465e-01 8.790238516861578200e-01 9.005707926696390198e-01 7.826612049679443350e-01 8.948173405946057146e-01
8.790238516861578200e-01 9.005707926696390198e-01 7.826612049679443350e-01 8.948173405946057146e-01 2.024005565058706324e-02
9.005707926696390198e-01 7.826612049679443350e-01 8.948173405946057146e-01 2.024005565058706324e-02 9.740559448611102455e-01
7.826612049679443350e-01 8.948173405946057146e-01 2.024005565058706324e-02 9.740559448611102455e-01 7.383291016158384235e-01
8.948173405946057146e-01 2.024005565058706324e-02 9.740559448611102455e-01 7.383291016158384235e-01 8.923958737237059902e-01
